Region,Site,Latitude,Longitude,Elevation,Start Year,End Year,Age,Species Code,Plant Type,Family,Genus,Species,Climate Region (based on Aridity Index Value),EWCV,P50,Rooting Depth,Canopy Height,Tree Density,AWC,CEC,Ecological Memory,CV_PN_TMP,CV_EP_TMP,CV_PN_VPD,CV_EP_VPD,CV_PN_CWD,CV_EP_CWD,CV_PN_SR,CV_EP_SR,Nm,Pm,SLA
europe,fran015,44.27,6.57,1900,1771,1975,204,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.118415826,-3.65,2.243076219,16,241.3683507,5,80,0.41351304,0.548673522,0.113678791,0.098529258,0.083758224,0.416118642,0.629349873,0.018410471,0.01639744,16.61130449,1.453666799,12.63016534
europe,fran016,44.27,6.57,1900,1792,1975,183,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.142218553,-3.98,2.243076219,16,241.3683507,5,80,,0.548673522,0.113678791,0.098529258,0.083758224,0.416118642,0.629349873,0.018410471,0.01639744,16.61130449,1.453666799,12.63016534
europe,fran017,43.88,7.33,1700,1838,1975,137,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.131342055,-3.65,2.594033722,,141.6443358,5,80,0.471136181,0.230203326,0.067375409,0.0982649,0.081488388,0.515456796,29.76250045,0.017273627,0.015048882,18.02352857,1.402111016,15.10446951
europe,fran018,43.88,7.33,1700,1795,1975,180,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.171120546,-3.98,2.594033722,,141.6443358,5,80,0.553054152,0.230203326,0.067375409,0.0982649,0.081488388,0.515456796,29.76250045,0.017273627,0.015048882,18.02352857,1.402111016,15.10446951
europe,fran019,45.27,6.92,1950,1834,1975,141,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.13296426,-3.98,3.601129168,,392.7353384,6,42,,0.328728037,0.129152578,0.109559885,0.104992874,0.35825396,0.474396438,0.019189607,0.017890979,16.3262352,1.663783369,12.12136145
europe,fran020,42.77,0.62,1800,1784,1977,193,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.119801074,-3.65,0.656137942,23,450.4823609,3,32,0.21131242,0.087055491,0.050743105,0.11923601,0.099212343,0.607906345,0.423942639,0.009865936,0.013656468,19.77289666,1.633495036,17.79103073
europe,fran021,42.97,0.73,1750,1659,1977,318,PIMU,Gymnosperm,Pinaceae,Pinus,Pinus mughus,Humid,0.161163613,,5.111772335,23,471.0179079,1,52,0.206560589,0.087055491,0.050743105,0.11923601,0.099212343,0.607906345,0.423942639,0.009865936,0.013656468,19.77289666,1.633495036,17.79103073
europe,fran022,42.45,2.38,1950,1839,1977,138,PIMU,Gymnosperm,Pinaceae,Pinus,Pinus mughus,Humid,0.11783777,,1.235980774,27,73.86898146,1,32,0.329663618,0.107501081,0.064051027,0.102867167,0.102510284,0.674267238,0.803409149,0.009953639,0.014036115,15.308448,1.326945866,11.9045109
europe,fran023,42.6,2.05,2100,1769,1977,208,PIMU,Gymnosperm,Pinaceae,Pinus,Pinus mughus,Humid,0.123466427,,0.183108263,18,621.4035571,1,47,0.218350135,0.08265788,0.054457115,0.09753649,0.102152329,0.644821627,0.472639635,0.010948543,0.014030865,13.33596903,1.232982384,7.752623584
europe,fran024,42.6,2.07,1700,1742,1977,235,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.12428671,-3.65,2.548256657,18,828.2100711,1,47,0.455697058,0.08265788,0.054457115,0.09753649,0.102152329,0.644821627,0.472639635,0.010948543,0.014030865,13.33596903,1.232982384,7.752623584
europe,fran025,42.47,2.4,1720,1831,1977,146,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.136335966,-3.65,1.220721752,27,247.6031134,6,34,0.19869734,0.107501081,0.064051027,0.102867167,0.102510284,0.674267238,0.803409149,0.009953639,0.014036115,15.308448,1.326945866,11.9045109
europe,fran026,42.98,-0.75,1500,1743,1977,234,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.191863721,-3.65,0.091554131,,78.8524596,6,52,0.355630736,0.098915944,0.050009417,0.131325756,0.090140893,0.499847429,0.554403001,0.009239802,0.012436367,16.9432747,1.405252289,12.31597106
europe,fran027,42.07,9.2,1400,1518,1980,462,PINI,Gymnosperm,Pinaceae,Pinus,Pinus nigra,Humid,0.154840077,-2.8,0.091554131,22,898.3109498,7,85,0.450118799,0.06163688,0.046059685,0.075281563,0.11453325,0.537901043,0.244144826,0.029916937,0.014806107,13.83296102,1.296302744,9.924046466
europe,fran028,43.87,7.33,2050,1715,1977,262,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.165020927,-3.98,7.019150072,,476.3065941,5,80,0.349421304,0.22761077,0.067133995,0.10034237,0.09096139,0.521448712,19.13126903,0.018203959,0.015202169,18.02352857,1.402111016,15.10446951
europe,fran032,48.57,8,1080,1904,1994,90,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.170578348,-3.98,0.183108263,25,5.630882363,1,47,0.341853128,0.245223846,0.059747633,0.169080091,0.135324563,0.417416823,0.621773778,0.039303964,0.022729437,21.05240027,1.841525354,22.80390059
europe,fran033,47.98,7.08,230,1931,1994,63,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.216719871,-3.98,2.258335241,,737.8536276,3,21,0.425107041,0.304208122,0.069075273,0.181082084,0.161238744,0.435074587,12.20977183,0.04609297,0.026748521,18.37630925,1.700863549,13.27863649
europe,fran034,45.88,5.73,1340,1891,1975,84,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.210591334,-3.98,1.312275883,,634.2147493,1,47,0.309638709,0.316484504,0.072370495,0.158267242,0.126224152,0.380851243,5.49675578,0.018450574,0.015860124,16.58617386,1.40940129,10.66284298
europe,fran038,42.08,9.2,1500,1678,1980,302,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Arid,0.151284661,-3.65,0.091554131,22,789.7806614,7,85,0.38758948,0.06163688,0.046059685,0.075281563,0.11453325,0.537901043,0.244144826,0.029916937,0.014806107,13.83296102,1.296302744,9.924046466
usa,ga001,33.95,-83.32,243,1821,1987,166,PIEC,Gymnosperm,Pinaceae,Pinus,Pinus echinata,Humid,0.136844373,-3.21,0.274662394,22,340.2785459,1,16,0.200983973,0.093976683,0.030738723,0.109279868,0.109791773,0.536397968,1.628446047,0.028713601,0.019058809,17.1057813,1.567804675,14.26965215
usa,ga004,32.05,-83.3,53,1202,1984,782,TADI,Gymnosperm,Cupressaceae,Taxodium,Taxodium distichum,Humid,0.339033856,-2.135485942,0.366216526,17,564.4180115,1,16,,0.091572409,0.03064148,0.127028238,0.102799471,0.942819023,0.863214407,0.028752221,0.018179069,14.77728287,1.458175634,12.38332373
europe,germ020,51.72,10.57,900,1739,1977,238,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.205824843,-3.98,0.762951095,27,851.7529659,3,32,0.22091499,0.364613419,0.058234507,0.249221744,0.131406931,0.380588365,0.459568224,0.020036215,0.020845408,16.8569068,1.692583896,10.25836738
europe,germ041,47.8,8.08,1200,1932,1992,60,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.179519245,-3.98,0.091554131,26,190.708731,3,32,0.314445558,0.480664337,0.075774888,0.170038838,0.161914769,0.32488138,1.445954899,0.046684605,0.026644963,16.37341043,1.621858313,11.6810676
europe,germ042,48.08,7.68,440,1903,1995,92,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.201756283,-3.98,7.614251926,13,548.8528917,3,45,0.477454994,0.215297772,0.057360634,0.180785148,0.136347401,0.521283431,0.575686856,0.038676948,0.02178132,20.48950484,1.755526319,18.9766602
europe,germ043,48.08,7.68,440,1926,1995,69,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.236988519,-3.65,7.614251926,13,548.8528917,3,45,,0.227351874,0.058978484,0.188791533,0.140472285,0.536967766,0.594484085,0.044386531,0.024948754,20.48950484,1.755526319,18.9766602
europe,germ044,47.83,7.7,390,1890,1995,105,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.231932311,-3.98,1.037613489,27,680.9428317,3,32,0.296916539,0.222662919,0.059547234,0.185294523,0.141849254,0.421023783,1.317570334,0.036828973,0.021108256,20.48950484,1.755526319,18.9766602
europe,germ045,47.83,7.7,390,1894,1995,101,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.249906418,-3.65,1.037613489,27,680.9428317,3,32,0.263046053,0.222662919,0.059547234,0.185294523,0.141849254,0.421023783,1.317570334,0.036828973,0.021108256,20.48950484,1.755526319,18.9766602
europe,germ046,47.8,7.75,930,1844,1995,151,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.181290067,-3.98,1.419089036,27,770.1936627,3,32,0.402876306,0.222662919,0.059547234,0.185294523,0.141849254,0.421023783,1.317570334,0.036828973,0.021108256,16.37341043,1.621858313,11.6810676
europe,germ047,47.8,7.75,930,1844,1995,151,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.166017223,-3.65,1.419089036,27,770.1936627,3,32,0.223692066,0.222662919,0.059547234,0.185294523,0.141849254,0.421023783,1.317570334,0.036828973,0.021108256,16.37341043,1.621858313,11.6810676
europe,germ048,47.83,7.98,1320,1871,1995,124,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.140036312,-3.98,3.250171664,27,609.543767,3,32,0.290957306,0.222662919,0.059547234,0.185294523,0.141849254,0.421023783,1.317570334,0.036828973,0.021108256,16.37341043,1.621858313,11.6810676
europe,germ050,48.03,8.35,880,1897,1994,97,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.141172118,-3.98,1.678492409,26,832.168485,3,32,0.294121508,0.270755092,0.062589583,0.174570473,0.140937009,0.38926927,1.382040094,0.03740708,0.021297828,20.19460092,1.591839641,19.05398219
europe,germ051,48.03,8.35,880,1898,1994,96,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.16157942,-3.65,1.678492409,26,832.168485,3,32,0.367421372,0.270755092,0.062589583,0.174570473,0.140937009,0.38926927,1.382040094,0.03740708,0.021297828,20.19460092,1.591839641,19.05398219
europe,germ052,47.85,8.03,1250,1756,1995,239,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.144821189,-3.98,1.235980774,26,685.2969404,3,32,0.316826753,0.486859421,0.073345744,0.171945821,0.152708783,0.31785645,1.369690447,0.037141791,0.021000861,16.37341043,1.621858313,11.6810676
europe,germ053,47.85,7.78,490,1881,1995,114,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.250431297,-3.98,0.091554131,27,722.8113006,3,32,0.27815825,0.222662919,0.059547234,0.185294523,0.141849254,0.421023783,1.317570334,0.036828973,0.021108256,16.37341043,1.621858313,11.6810676
europe,germ054,47.85,7.78,490,1864,1995,131,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.25254118,-3.65,0.091554131,27,722.8113006,3,32,0.277050193,0.222662919,0.059547234,0.185294523,0.141849254,0.421023783,1.317570334,0.036828973,0.021108256,16.37341043,1.621858313,11.6810676
europe,germ055,47.78,7.75,940,1867,1995,128,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.146843052,-3.98,2.548256657,27,766.2168657,3,32,0.267021448,0.222662919,0.059547234,0.185294523,0.141849254,0.421023783,1.317570334,0.036828973,0.021108256,16.37341043,1.621858313,11.6810676
europe,germ056,47.78,7.75,940,1841,1995,154,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.186369658,-3.65,2.548256657,27,766.2168657,3,32,0.431593894,0.222662919,0.059547234,0.185294523,0.141849254,0.421023783,1.317570334,0.036828973,0.021108256,16.37341043,1.621858313,11.6810676
europe,gree001,39.8,21.22,1750,1673,1981,308,PILE,Gymnosperm,Pinaceae,Pinus,Pinus leucodermis,Humid,0.16292229,,4.303044175,21,235.1478755,4,54,0.400784871,0.188043975,0.048313729,0.077128482,0.064506144,0.318185134,0.414921587,0.030952848,0.013326133,16.26063158,1.407464725,11.99496108
europe,gree002,37.08,22.33,1450,1825,1981,156,PINI,Gymnosperm,Pinaceae,Pinus,Pinus nigra,Arid,0.288566637,-2.8,0.091554131,18,401.6610078,5,55,0.494317085,0.117892754,0.048567412,0.066172632,0.044346812,0.313775707,0.210694407,0.030742586,0.010817391,14.70941331,1.368985667,12.62499372
europe,gree003,38.72,21.67,1350,1812,1981,169,ABBO,Gymnosperm,Pinaceae,Abies,Abies borisii-regis,Humid,0.158607709,,1.327534905,19,475.7694965,5,39,0.388284274,0.096554268,0.040253433,0.07427089,0.058428542,0.356530985,0.246709453,0.030799248,0.012612556,13.63587812,1.233415909,8.947830425
europe,gree004,37.63,22.28,1620,1832,1981,149,ABCE,Gymnosperm,Pinaceae,Abies,Abies cephalonica,Humid,0.122848921,,1.709010452,,454.9269317,6,33,0.218677459,0.075559813,0.038598162,0.07436572,0.054019931,0.364926199,0.120115931,0.0321652,0.012215105,16.36542381,1.489559567,15.57561193
europe,gree005,40.08,22.42,2250,1583,1981,398,PILE,Gymnosperm,Pinaceae,Pinus,Pinus leucodermis,Humid,0.139694409,,0.091554131,,951.8630294,6,42,,0.135402709,0.042510426,0.10035958,0.079207551,0.608017532,0.224842425,0.031137809,0.014023953,,,
asia,hml0,51.35,122.56,1060,1947,2013,66,LAGM,Gymnosperm,Pinaceae,Larix,Larix gmelinii,Humid,0.272011576,,0.183108,17,567.51,1,47,0.955223881,0.068361962,0.110362574,0.130794286,0.127461577,0.442403087,1.746331232,0.03873593,0.018027294,13.64935969,1.744565615,8.123581508
asia,hml4,51.44,122.5,838,,2013,,LAGM,Gymnosperm,Pinaceae,Larix,Larix gmelinii,Humid,0.289358558,,0.183108,16,496.241,1,47,0.973451327,0.069956146,0.112561872,0.160471803,0.114588582,0.474576067,1.303085312,0.032118531,0.020100486,13.64935969,1.744565615,8.123581508
asia,hml5,51.45,122.54,873,,2013,,LAGM,Gymnosperm,Pinaceae,Larix,Larix gmelinii,Humid,0.247088935,,0.183108,20,543.402,1,47,0.973451327,0.068599041,0.116899557,0.142631735,0.115144156,0.411777603,1.669083006,0.032118531,0.020100486,13.64935969,1.744565615,8.123581508
usa,id007,44.43,-116.08,2140,1716,1983,267,PCEN,Gymnosperm,Pinaceae,Picea,Picea engelmannii,Arid,0.141897754,-4.906946696,4.547188525,,304.5043952,5,52,0.159512804,2.443528403,0.064023802,0.155980888,0.082649064,0.468776997,0.211685737,0.032341917,0.016211622,15.30252134,1.570692192,11.09210432
usa,id008,43.87,-114.72,2580,1530,1983,453,PCEN,Gymnosperm,Pinaceae,Picea,Picea engelmannii,Arid,0.148970145,-4.906946696,18.1887541,,231.7670071,5,52,,0.322881935,0.136530524,0.12484464,0.102184755,0.94748333,0.236375063,0.031355344,0.016031999,13.36188343,1.515966344,7.410619729
usa,id013,44.62,-114.5,2820,1305,1997,692,PCEN,Gymnosperm,Pinaceae,Picea,Picea engelmannii,Arid,0.138240866,-4.906946696,1.098649577,,253.9309807,3,138,,0.522010356,0.091966675,0.143827369,0.10402681,30.10273403,0.185885819,0.029289914,0.016997278,14.02729464,1.628115712,7.499950456
asia,indi001,34.25,75.92,3200,1777,1981,204,ABPI,Gymnosperm,Pinaceae,Abies,Abies pindrow,Arid,0.172747539,,0.183108263,,0,6,42,0.547724679,0.098611099,0.184932194,0.045417262,0.054099695,1.513229058,0.238793044,0.030052011,0.018061842,16.77914208,1.600763389,16.75711293
asia,indi002,35.08,74.3,2740,1604,1980,376,ABPI,Gymnosperm,Pinaceae,Abies,Abies pindrow,Arid,0.112492551,,0.183108263,,0,,0,0.412209802,0.271242038,0.085029212,0.049504024,0.067272465,1.274778625,0.214428793,0.02856228,0.014358884,17.47641759,1.811019014,15.5082398
asia,indi003,35.08,74.33,3125,1608,1980,372,ABPI,Gymnosperm,Pinaceae,Abies,Abies pindrow,Arid,0.124024293,,0.091554131,,0,,0,0.493661346,0.271242038,0.085029212,0.049504024,0.067272465,1.274778625,0.214428793,0.02856228,0.014358884,17.47641759,1.811019014,15.5082398
asia,indi004,34.5,75.75,3110,1643,1981,338,ABPI,Gymnosperm,Pinaceae,Abies,Abies pindrow,Arid,0.127396252,,0,,0,6,42,0.504790016,0.098611099,0.184932194,0.045417262,0.054099695,1.513229058,0.238793044,0.030052011,0.018061842,16.77914208,1.600763389,16.75711293
asia,indi005,34.58,75.55,3125,1732,1980,248,ABPI,Gymnosperm,Pinaceae,Abies,Abies pindrow,Arid,0.116070565,,0.396734569,,0,5,55,0.423931267,0.174813189,0.087907769,0.044968998,0.060305771,0.62822134,0.219069794,0.030050717,0.017694044,18.52681925,2.11881126,15.23061039
asia,indi006,34.58,75.53,3400,1654,1981,327,ABPI,Gymnosperm,Pinaceae,Abies,Abies pindrow,Arid,0.097037523,,0.183108263,,0,,0,0.34601897,0.177047427,0.087952112,0.044715982,0.059953466,0.62272274,0.221955076,0.029866289,0.017692041,18.52681925,2.11881126,15.23061039
asia,indi007,34.65,75.47,3200,1682,1981,299,ABPI,Gymnosperm,Pinaceae,Abies,Abies pindrow,Arid,0.106811253,,0.915541314,,0,5,55,0.326655563,0.163437355,0.104477627,0.046211958,0.063109136,0.852256809,0.215928224,0.029274222,0.016423092,18.52681925,2.11881126,15.23061039
europe,ital006,46.53,12.07,1820,1737,1975,238,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.118529934,-3.98,0.625619898,24,282.6396285,5,80,0.33292889,1.054982044,0.093486196,0.213502975,0.202739515,0.293724351,0.326312426,0.017527997,0.018178437,14.78751396,1.421661129,10.73015499
europe,ital007,46.53,12.07,1900,1660,1975,315,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Humid,0.130423369,-3.98,0.625619898,24,282.6396285,5,80,,1.054982044,0.093486196,0.213502975,0.202739515,0.293724351,0.326312426,0.017527997,0.018178437,14.78751396,1.421661129,10.73015499
europe,ital008,43.87,11.67,1450,1827,1980,153,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.172775894,-3.65,7.537956817,30,684.8055435,5,21,0.51537811,0.112705829,0.040968997,0.128346466,0.095283977,0.419822661,0.341583237,0.03283308,0.017043947,19.13873293,1.548593548,19.16993107
europe,ital009,44.12,10.7,1400,1846,1980,134,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.180550337,-3.65,3.78423743,27,628.7360343,5,32,0.359344071,0.113295778,0.039038594,0.151890797,0.095644706,0.412961063,0.366477716,0.033835542,0.017852367,19.61413324,1.56230576,14.82458783
europe,ital010,38.17,15.92,1850,1790,1980,190,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.139616983,-3.65,7.553215839,,639.0750521,3,21,0.30658375,0.047986567,0.037992542,0.081798972,0.076747471,,,0.030439546,0.011766152,16.63712219,1.329955533,9.943795049
europe,ital011,39.9,16.2,1720,1800,1980,180,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.166109072,-3.65,4.791332876,18,0,5,80,0.373733283,0.079495568,0.044063233,0.075467078,0.067130259,0.519555275,0.190438359,0.032289766,0.014044515,17.19308591,1.599032469,17.16226541
europe,ital012,42.68,13.43,1700,1654,1980,326,ABAL,Gymnosperm,Pinaceae,Abies,Abies alba,Humid,0.112379124,-3.65,3.830014496,29,592.9775355,5,32,0.162922897,0.121535614,0.04692067,0.09406573,0.087614833,0.370565375,0.420416652,0.034108041,0.015914469,20.19955063,1.565645944,26.67360892
europe,ital013,37.78,15.05,1800,1773,1980,207,PINI,Gymnosperm,Pinaceae,Pinus,Pinus nigra,Arid,0.220436347,-2.8,0.183108263,,537.1692177,5,50,0.242174339,0.044643056,0.037733253,0.087882322,0.080300114,0.534854525,0.125245647,0.030171532,0.009858245,15.28780802,1.321775593,10.35804605
europe,ital014,45.88,10.42,1650,1840,1980,140,PCAB,Gymnosperm,Pinaceae,Picea,Picea abies,Arid,0.115306951,-3.98,1.998931868,25,193.8657973,4,78,,0.180053076,0.228258224,0.150128964,0.235530944,0.414833875,0.267299735,0.034934134,0.019710836,14.57566657,1.381020157,9.719108561
europe,ital015,39.9,16.23,2000,1441,1980,539,PILE,Gymnosperm,Pinaceae,Pinus,Pinus leucodermis,Humid,0.131629422,,6.607156481,18,590.194593,5,80,0.203694853,0.079495568,0.044063233,0.075467078,0.067130259,0.519555275,0.190438359,0.032289766,0.014044515,17.19308591,1.599032469,17.16226541
europe,ital016,41.78,14.03,1550,1844,1980,136,PINI,Gymnosperm,Pinaceae,Pinus,Pinus nigra,Humid,0.165164023,-2.8,2.349889372,,291.2154122,5,55,0.338778497,0.089685468,0.046083054,0.090124492,0.090429127,0.431265437,0.274777637,0.036493116,0.017107194,19.72007956,1.544312783,24.40915003
asia,jhx1,51.45,121.56,750,1951,2013,62,LAGM,Gymnosperm,Pinaceae,Larix,Larix gmelinii,Arid,0.208158657,,0.183108,21,549.808,1,47,0.952380952,0.071846294,0.10085799,0.169814676,0.107762331,0.548380421,0.884041713,0.0391071,0.017015494,14.73162567,1.912914731,9.11194257
europe,lith011,55.07,22.48,25,1878,2002,124,QURO,Angiosperm,Fagaceae,Quercus,Quercus robur,Humid,0.093010964,-2.8,2.868696117,15,501.5413136,6,52,0.237700565,4.042499177,0.083778275,0.191760653,0.159092535,0.264090881,0.568851664,0.044660769,0.02597877,17.62921259,1.763023762,14.39171927
usa,md007,38.98,-77.23,18,1836,1978,142,QUAL,Angiosperm,Fagaceae,Quercus,Quercus alba,Humid,0.115054847,-1.37,0,22,572.0547524,1,16,0.27010772,0.209782884,0.038143837,0.126829265,0.115833634,0.618775452,0.769827791,0.014005481,0.017754792,18.27839737,1.745377694,19.62160611
usa,me005,45.03,-70.32,1097,1776,1976,200,PCRU,Gymnosperm,Pinaceae,Picea,Picea rubens,Humid,0.147690725,-3.529,1.754787518,19,761.0807116,5,98,0.343256478,0.217634868,0.076982616,0.182208179,0.123253213,0.247441478,8.449559475,0.019377802,0.017359821,17.20826682,1.572499909,12.77034352
usa,me010,44.77,-70.77,930,1667,1976,309,PCRU,Gymnosperm,Pinaceae,Picea,Picea rubens,Humid,0.154996167,-3.529,0.656137942,,790.5791218,5,98,0.264824188,0.245288423,0.080248717,0.176768094,0.123771966,0.226581156,2.125356991,0.018192577,0.017614988,19.42141314,1.656160307,15.60902108
usa,me015,46.07,-68.85,952,1728,1976,248,PCRU,Gymnosperm,Pinaceae,Picea,Picea rubens,Humid,0.205694975,-3.529,0.366216526,19,503.832728,5,98,0.413949102,0.208457539,0.069809959,0.242574885,0.118339421,0.269603989,3.118149918,0.020567787,0.017002976,15.18504771,1.571367102,10.29009418
mexico,mexi022,26.4,-106.08,3170,1376,1993,617,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Arid,0.335013131,,5.294880598,22,401.1931116,6,52,-0.39420338,0.053402338,0.03536241,0.053591961,0.049613273,0.148046317,0.167223769,0.037963657,0.018818833,17.84581977,1.417609109,10.71087766
mexico,mexi023,26.4,-106.08,3170,1376,1993,617,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Arid,0.326550661,,5.294880598,22,401.1931116,6,52,-0.383550045,0.053402338,0.03536241,0.053591961,0.049613273,0.148046317,0.167223769,0.037963657,0.018818833,17.84581977,1.417609109,10.71087766
mexico,mexi024,24.83,-100.07,2500,1845,1995,150,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Arid,0.429248367,,1.007095445,,46.98290787,6,0,,0.064567562,0.036455596,0.115961725,0.080752282,0.168992412,0.190307724,0.041167743,0.020781286,19.85108763,1.529803512,13.71767809
mexico,mexi025,27.7,-107.62,2200,1644,1993,349,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Arid,0.279336941,,2.517738613,19,271.5548324,6,52,-0.485549678,0.078883356,0.046151519,0.050057521,0.042754039,0.243514444,0.172439046,0.040800823,0.022635227,14.62794661,1.250539488,8.566783256
mexico,mexi026,20.4,-98.47,2580,1726,1998,272,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Arid,0.243641796,,0.350957504,,430.0125738,1,21,,0.036308992,0.030269246,0.137682138,0.112105024,4.445147812,0.732213002,0.02928516,0.015494415,17.97632641,1.429740302,13.82995289
mexico,mexi027,23.75,-105.75,2591,1481,1993,512,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Humid,0.229876481,,1.190203708,19,448.62848,6,52,-0.156369221,0.052619524,0.034699181,0.053823111,0.045868299,0.306702709,0.400716704,0.032230374,0.013179667,16.64159695,1.34601906,10.56693554
mexico,mexi028,28.33,-108,2250,1583,1993,410,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Arid,0.262655018,,0.717174029,18,268.7408415,6,52,-0.42139212,0.068718663,0.038585829,0.051305906,0.038434547,0.226900594,0.169793266,0.041988007,0.02333342,14.72021724,1.237276467,7.832216589
mexico,mexi030,25.27,-100.48,3300,1780,1999,219,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Arid,0.298789714,,5.371175708,19,278.9972592,6,52,,0.057221342,0.033524561,0.150180247,0.097640158,0.325820287,0.27379006,0.041955404,0.02143922,20.29937692,1.306997441,11.52325418
mexico,mexi031,30.4,-108.4,2070,1621,1993,372,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Arid,0.385725869,,4.516670481,16,352.6442175,6,52,-0.279285217,0.063110705,0.030214026,0.063927289,0.03959911,0.124990102,0.058563187,0.043821095,0.022295933,17.50523875,1.342232947,8.897378029
mexico,mexi032,28.33,-109.05,2160,1806,1993,187,ABSP,Gymnosperm,Pinaceae,Abies,Abies spp.,Arid,0.312226407,,3.006027314,20,418.7757343,6,52,,0.049832737,0.032276535,0.06007995,0.045383067,0.241743426,0.15456933,0.041008031,0.023620447,18.10093128,1.444194795,10.95587952
mexico,mexi033,20.17,-99.7,2560,1731,1998,267,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Arid,0.332884406,,6.363012131,14,113.1967343,1,21,,0.050539932,0.042739953,0.059439737,0.062098409,0.130520555,0.332373329,0.030408095,0.016431004,17.99881415,1.593585297,15.16569452
mexico,mexi034,23.1,-99.23,1800,1772,1995,223,PIMZ,Gymnosperm,Pinaceae,Pinus,Pinus montezumae,Arid,0.305064724,,2.563515679,23,384.9025418,6,0,,0.044269816,0.027033072,0.088585759,0.057896444,0.171459582,0.24111213,0.038465796,0.020489217,19.58781361,1.477764773,13.62004685
mexico,mexi035,23.15,-99.15,317,1474,1995,521,TAMU,Gymnosperm,Cupressaceae,Taxodium,Taxodium mucronatum,Humid,0.248165816,-2.878470132,4.226749065,23,167.3853489,6,0,-0.327132645,0.044269816,0.027033072,0.088585759,0.057896444,0.171459582,0.24111213,0.038465796,0.020489217,19.58781361,1.477764773,13.62004685
mexico,mexi036,21.68,-99.78,820,1574,1996,422,TAMU,Gymnosperm,Cupressaceae,Taxodium,Taxodium mucronatum,Arid,0.177287337,-2.878470132,2.502479591,,428.6087732,6,0,-0.20448105,0.039506038,0.030613063,0.082381343,0.072429093,0.121963425,0.231625311,0.034317719,0.018089334,18.54504469,1.526680711,13.74795765
mexico,mexi037,19.53,-97.88,3120,1710,1998,288,PSME,Gymnosperm,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Humid,0.282018841,,1.037613489,20,260.6402543,1,21,,0.036730563,0.029615721,0.147682685,0.115079667,0.772404405,0.637405423,0.02783502,0.014657619,17.93617397,1.660253085,14.24830304
